time,congestion_from_road,congestion_to_road
2021-10-19 16:40:00,22106.0,22107.0
2021-10-19 16:45:00,22106.0,19426.0
2021-10-19 16:45:00,22106.0,22107.0
2021-10-19 16:50:00,22106.0,19426.0
2021-10-19 16:55:00,22106.0,19426.0
2021-10-19 17:05:00,22106.0,19426.0
2021-10-19 17:25:00,22106.0,22107.0
2021-10-19 17:30:00,22106.0,19426.0
2021-10-19 17:30:00,22106.0,22107.0
2021-10-19 17:35:00,22106.0,22107.0
2021-10-19 17:45:00,22106.0,19426.0
2021-10-19 17:55:00,22106.0,19426.0
2021-10-19 18:00:00,22106.0,22107.0
2021-10-19 18:05:00,22106.0,19426.0
2021-10-19 18:05:00,22106.0,22107.0
2021-10-19 18:25:00,22106.0,22107.0
2021-10-19 18:30:00,22106.0,22107.0
2021-10-19 18:50:00,22106.0,22107.0
2021-10-19 18:55:00,22106.0,22107.0
2021-10-19 19:10:00,22106.0,22107.0
2021-10-19 19:20:00,22106.0,19426.0
2021-10-19 19:20:00,22106.0,22107.0
2021-10-19 19:40:00,22106.0,22107.0
2021-10-19 19:45:00,22106.0,22107.0
2021-10-19 17:55:00,21106.0,21107.0
2021-10-19 18:05:00,21106.0,21045.0
2021-10-19 18:10:00,21106.0,21045.0
2021-10-19 18:40:00,21106.0,19380.0
2021-10-19 18:55:00,21106.0,19380.0
2021-10-19 16:45:00,21108.0,1004.0
2021-10-19 16:50:00,21108.0,1004.0
2021-10-19 17:25:00,21108.0,1004.0
2021-10-19 17:30:00,21108.0,1004.0
2021-10-19 18:45:00,21108.0,1004.0
2021-10-19 18:50:00,21108.0,1004.0
2021-10-19 16:00:00,22112.0,1702.0
2021-10-19 16:00:00,22112.0,22095.0
2021-10-19 17:10:00,22112.0,22095.0
2021-10-19 17:55:00,22112.0,22095.0
2021-10-19 18:15:00,22112.0,1702.0
2021-10-19 18:30:00,22112.0,22095.0
2021-10-19 18:40:00,22112.0,22113.0
2021-10-19 18:50:00,22112.0,22095.0
2021-10-19 19:25:00,22112.0,22095.0
2021-10-19 19:15:00,12752.0,12753.0
2021-10-19 19:20:00,12752.0,12753.0
2021-10-19 17:20:00,25254.0,25255.0
2021-10-19 18:10:00,25254.0,10493.0
2021-10-19 18:35:00,25254.0,25255.0
2021-10-19 17:30:00,25255.0,2653.0
2021-10-19 16:05:00,4780.0,1228.0
2021-10-19 16:30:00,4780.0,4781.0
2021-10-19 16:45:00,4780.0,208.0
2021-10-19 16:45:00,4780.0,14589.0
2021-10-19 16:50:00,4780.0,14589.0
2021-10-19 16:55:00,4780.0,4781.0
2021-10-19 17:00:00,4780.0,14589.0
2021-10-19 17:00:00,4780.0,4781.0
2021-10-19 17:20:00,4780.0,208.0
2021-10-19 17:20:00,4780.0,14589.0
2021-10-19 17:25:00,4780.0,208.0
2021-10-19 17:25:00,4780.0,14589.0
2021-10-19 17:35:00,4780.0,4781.0
2021-10-19 17:45:00,4780.0,1228.0
2021-10-19 17:55:00,4780.0,208.0
2021-10-19 17:55:00,4780.0,4781.0
2021-10-19 18:00:00,4780.0,208.0
2021-10-19 18:05:00,4780.0,208.0
2021-10-19 18:05:00,4780.0,1228.0
2021-10-19 18:05:00,4780.0,4781.0
2021-10-19 18:10:00,4780.0,1228.0
2021-10-19 18:30:00,4780.0,14589.0
2021-10-19 18:35:00,4780.0,208.0
2021-10-19 18:35:00,4780.0,1228.0
2021-10-19 18:40:00,4780.0,14589.0
2021-10-19 18:40:00,4780.0,4781.0
2021-10-19 18:45:00,4780.0,4781.0
2021-10-19 18:50:00,4780.0,4781.0
2021-10-19 18:55:00,4780.0,14589.0
2021-10-19 19:00:00,4780.0,14589.0
2021-10-19 19:05:00,4780.0,208.0
2021-10-19 19:05:00,4780.0,14589.0
2021-10-19 19:05:00,4780.0,4781.0
2021-10-19 19:10:00,4780.0,4781.0
2021-10-19 19:20:00,4780.0,14589.0
2021-10-19 19:25:00,4780.0,14589.0
2021-10-19 19:35:00,4780.0,208.0
2021-10-19 19:40:00,4780.0,14589.0
2021-10-19 16:05:00,4781.0,6407.0
2021-10-19 16:10:00,4781.0,6405.0
2021-10-19 16:40:00,4781.0,4780.0
2021-10-19 16:40:00,4781.0,6405.0
2021-10-19 16:45:00,4781.0,6407.0
2021-10-19 16:50:00,4781.0,6407.0
2021-10-19 17:05:00,4781.0,6405.0
2021-10-19 17:15:00,4781.0,4780.0
2021-10-19 17:45:00,4781.0,6405.0
2021-10-19 18:10:00,4781.0,6405.0
2021-10-19 18:20:00,4781.0,6407.0
2021-10-19 19:20:00,4781.0,6407.0
2021-10-19 19:30:00,4781.0,6405.0
2021-10-19 19:35:00,4781.0,6407.0
2021-10-19 16:25:00,31416.0,31417.0
2021-10-19 16:35:00,31416.0,21077.0
2021-10-19 16:55:00,31416.0,31417.0
2021-10-19 17:40:00,31416.0,31417.0
2021-10-19 16:50:00,31417.0,20067.0
2021-10-19 17:55:00,31417.0,20067.0
2021-10-19 18:00:00,31417.0,20067.0
2021-10-19 18:30:00,31417.0,20067.0
2021-10-19 18:45:00,31417.0,20067.0
2021-10-19 18:50:00,31417.0,20067.0
2021-10-19 19:35:00,31417.0,20067.0
2021-10-19 19:50:00,31417.0,20067.0
2021-10-19 16:10:00,19142.0,22042.0
2021-10-19 16:45:00,19142.0,22042.0
2021-10-19 16:50:00,19142.0,22098.0
2021-10-19 17:25:00,19142.0,22098.0
2021-10-19 17:30:00,19142.0,22098.0
2021-10-19 17:30:00,19142.0,22042.0
2021-10-19 17:45:00,19142.0,22042.0
2021-10-19 18:10:00,19142.0,22098.0
2021-10-19 18:20:00,19142.0,22042.0
2021-10-19 18:40:00,19142.0,22042.0
2021-10-19 18:55:00,19142.0,22098.0
2021-10-19 19:45:00,19142.0,22098.0
2021-10-19 16:00:00,19143.0,22101.0
2021-10-19 16:00:00,19143.0,19142.0
2021-10-19 16:05:00,19143.0,22101.0
2021-10-19 16:05:00,19143.0,19142.0
2021-10-19 17:20:00,19143.0,19142.0
2021-10-19 18:30:00,19143.0,19142.0
2021-10-19 19:00:00,19143.0,22101.0
2021-10-19 19:00:00,19143.0,19142.0
2021-10-19 16:30:00,19144.0,22112.0
2021-10-19 16:55:00,19144.0,22112.0
2021-10-19 17:25:00,19144.0,22112.0
2021-10-19 17:40:00,19144.0,22112.0
2021-10-19 17:45:00,19144.0,22112.0
2021-10-19 18:00:00,19144.0,22112.0
2021-10-19 18:05:00,19144.0,22112.0
2021-10-19 18:10:00,19144.0,22112.0
2021-10-19 18:20:00,19144.0,22112.0
2021-10-19 16:20:00,19145.0,1975.0
2021-10-19 17:20:00,19145.0,5800.0
2021-10-19 17:20:00,19145.0,22122.0
2021-10-19 17:20:00,19145.0,1975.0
2021-10-19 17:35:00,19145.0,5800.0
2021-10-19 18:05:00,19145.0,5800.0
2021-10-19 18:05:00,19145.0,22122.0
2021-10-19 18:10:00,19145.0,5800.0
2021-10-19 18:20:00,19145.0,1975.0
2021-10-19 18:35:00,19145.0,5800.0
2021-10-19 18:40:00,19145.0,5800.0
2021-10-19 18:45:00,19145.0,5800.0
2021-10-19 19:00:00,19145.0,5800.0
2021-10-19 19:45:00,19145.0,5800.0
2021-10-19 16:00:00,19151.0,22313.0
2021-10-19 19:00:00,19151.0,22304.0
2021-10-19 17:05:00,6864.0,1599.0
2021-10-19 17:35:00,6864.0,1599.0
2021-10-19 17:40:00,6864.0,1599.0
2021-10-19 17:50:00,6864.0,1002.0
2021-10-19 18:20:00,6864.0,1599.0
2021-10-19 19:10:00,6865.0,1601.0
2021-10-19 16:20:00,4822.0,6260.0
2021-10-19 16:20:00,4822.0,4823.0
2021-10-19 18:00:00,4822.0,4825.0
2021-10-19 18:10:00,4822.0,4823.0
2021-10-19 18:15:00,4822.0,6260.0
2021-10-19 19:15:00,4822.0,4825.0
2021-10-19 19:20:00,4822.0,4825.0
2021-10-19 18:20:00,4823.0,2812.0
2021-10-19 18:55:00,4823.0,3771.0
2021-10-19 19:35:00,4823.0,2812.0
2021-10-19 19:35:00,4823.0,4822.0
2021-10-19 19:40:00,4823.0,2812.0
2021-10-19 19:25:00,4824.0,4825.0
2021-10-19 17:35:00,4825.0,6433.0
2021-10-19 18:10:00,4825.0,6433.0
2021-10-19 16:05:00,19162.0,19206.0
2021-10-19 16:10:00,19162.0,19206.0
2021-10-19 16:15:00,19162.0,19206.0
2021-10-19 16:25:00,19162.0,19163.0
2021-10-19 16:25:00,19162.0,19206.0
2021-10-19 16:30:00,19162.0,19163.0
2021-10-19 16:55:00,19162.0,19206.0
2021-10-19 17:00:00,19162.0,19206.0
2021-10-19 17:05:00,19162.0,19206.0
2021-10-19 18:05:00,19162.0,19163.0
2021-10-19 18:25:00,19162.0,19163.0
2021-10-19 19:00:00,19162.0,19206.0
2021-10-19 19:05:00,19162.0,19206.0
2021-10-19 19:10:00,19162.0,19206.0
2021-10-19 19:25:00,19162.0,19206.0
2021-10-19 19:30:00,19162.0,19206.0
2021-10-19 19:40:00,19162.0,19163.0
2021-10-19 19:40:00,19162.0,19206.0
2021-10-19 18:05:00,4844.0,17816.0
2021-10-19 17:50:00,4845.0,4844.0
2021-10-19 16:15:00,19181.0,24321.0
2021-10-19 17:15:00,19181.0,24321.0
2021-10-19 16:15:00,12770.0,12771.0
2021-10-19 18:15:00,12770.0,12777.0
2021-10-19 18:15:00,12770.0,12771.0
2021-10-19 18:25:00,2812.0,10408.0
2021-10-19 19:00:00,2812.0,1230.0
2021-10-19 19:05:00,2812.0,1230.0
2021-10-19 16:40:00,4863.0,30141.0
2021-10-19 16:40:00,4863.0,4862.0
2021-10-19 17:40:00,4863.0,30141.0
2021-10-19 18:00:00,4863.0,30141.0
2021-10-19 18:15:00,4863.0,4862.0
2021-10-19 18:30:00,4863.0,4862.0
2021-10-19 18:55:00,4863.0,30084.0
2021-10-19 19:40:00,4863.0,30084.0
2021-10-19 19:45:00,4863.0,30084.0
2021-10-19 18:15:00,4861.0,4860.0
2021-10-19 16:05:00,2813.0,2812.0
2021-10-19 16:05:00,2813.0,4822.0
2021-10-19 16:50:00,2813.0,3771.0
2021-10-19 16:50:00,2813.0,2812.0
2021-10-19 18:15:00,2813.0,3771.0
2021-10-19 18:15:00,2813.0,2812.0
2021-10-19 18:20:00,2813.0,2812.0
2021-10-19 17:55:00,12772.0,1724.0
2021-10-19 18:20:00,12772.0,12780.0
2021-10-19 18:35:00,12772.0,12780.0
2021-10-19 17:15:00,19206.0,24310.0
2021-10-19 17:20:00,19206.0,24310.0
2021-10-19 17:25:00,19206.0,24310.0
2021-10-19 17:45:00,19206.0,24310.0
2021-10-19 17:50:00,19206.0,26244.0
2021-10-19 18:30:00,19206.0,24310.0
2021-10-19 19:20:00,19206.0,24310.0
2021-10-19 17:25:00,23303.0,23306.0
2021-10-19 17:20:00,23304.0,23306.0
2021-10-19 19:35:00,23305.0,23339.0
2021-10-19 17:40:00,23311.0,23313.0
2021-10-19 19:15:00,23311.0,23894.0
2021-10-19 19:30:00,15117.0,19887.0
2021-10-19 17:05:00,1378.0,1218.0
2021-10-19 16:25:00,12776.0,12771.0
2021-10-19 19:30:00,12776.0,1600.0
2021-10-19 19:35:00,12776.0,12777.0
2021-10-19 16:55:00,1379.0,1378.0
2021-10-19 17:05:00,1379.0,2889.0
2021-10-19 18:00:00,1380.0,1218.0
2021-10-19 18:45:00,1380.0,1218.0
2021-10-19 16:15:00,6949.0,6954.0
2021-10-19 16:20:00,6949.0,6954.0
2021-10-19 16:50:00,6949.0,6954.0
2021-10-19 16:55:00,6949.0,6954.0
2021-10-19 17:45:00,6949.0,6954.0
2021-10-19 16:00:00,6951.0,25682.0
2021-10-19 16:10:00,6951.0,31871.0
2021-10-19 16:50:00,6951.0,31871.0
2021-10-19 17:20:00,6951.0,25682.0
2021-10-19 17:50:00,6951.0,31904.0
2021-10-19 17:50:00,6951.0,31871.0
2021-10-19 17:55:00,6951.0,31904.0
2021-10-19 17:55:00,6951.0,31871.0
2021-10-19 18:05:00,23336.0,19884.0
2021-10-19 18:10:00,23336.0,19884.0
2021-10-19 18:05:00,23339.0,19884.0
2021-10-19 18:15:00,6960.0,6964.0
2021-10-19 18:20:00,6960.0,6964.0
2021-10-19 18:00:00,6959.0,10367.0
2021-10-19 18:05:00,6959.0,10367.0
2021-10-19 18:10:00,6959.0,10367.0
2021-10-19 18:35:00,6959.0,10367.0
2021-10-19 18:40:00,6959.0,10367.0
2021-10-19 17:00:00,6966.0,3854.0
2021-10-19 17:05:00,6966.0,3854.0
2021-10-19 17:05:00,6966.0,6967.0
2021-10-19 17:10:00,6966.0,3854.0
2021-10-19 17:10:00,6966.0,6967.0
2021-10-19 17:45:00,6966.0,3854.0
2021-10-19 17:50:00,6966.0,3854.0
2021-10-19 18:00:00,6966.0,3854.0
2021-10-19 18:10:00,6966.0,6967.0
2021-10-19 18:15:00,6966.0,6967.0
2021-10-19 18:20:00,6966.0,6967.0
2021-10-19 18:45:00,6966.0,3854.0
2021-10-19 19:35:00,6966.0,6959.0
2021-10-19 18:00:00,6962.0,3854.0
2021-10-19 18:10:00,6962.0,6967.0
2021-10-19 18:15:00,6962.0,6967.0
2021-10-19 17:55:00,19264.0,22126.0
2021-10-19 17:35:00,19265.0,19264.0
2021-10-19 16:40:00,2886.0,2889.0
2021-10-19 16:40:00,2886.0,2887.0
2021-10-19 16:55:00,2886.0,1378.0
2021-10-19 17:30:00,2886.0,2887.0
2021-10-19 18:35:00,2887.0,2886.0
2021-10-19 19:30:00,2887.0,1219.0
2021-10-19 17:10:00,2888.0,2889.0
2021-10-19 16:55:00,2889.0,19206.0
2021-10-19 17:00:00,2889.0,19206.0
2021-10-19 18:25:00,2889.0,19163.0
2021-10-19 19:00:00,2889.0,19206.0
2021-10-19 19:10:00,2889.0,19206.0
2021-10-19 19:30:00,2889.0,19206.0
2021-10-19 18:10:00,847.0,5778.0
2021-10-19 16:00:00,4948.0,1532.0
2021-10-19 16:15:00,4948.0,4949.0
2021-10-19 16:20:00,4948.0,1532.0
2021-10-19 16:20:00,4948.0,4949.0
2021-10-19 16:25:00,4948.0,4951.0
2021-10-19 17:05:00,4948.0,1532.0
2021-10-19 17:25:00,4948.0,1532.0
2021-10-19 17:25:00,4948.0,4949.0
2021-10-19 17:25:00,4948.0,4951.0
2021-10-19 18:10:00,4948.0,1532.0
2021-10-19 18:55:00,4948.0,4949.0
2021-10-19 19:00:00,4948.0,4951.0
2021-10-19 19:05:00,4948.0,1532.0
2021-10-19 19:45:00,4948.0,4949.0
2021-10-19 19:45:00,4948.0,4951.0
2021-10-19 16:00:00,4949.0,4606.0
2021-10-19 17:00:00,4949.0,4606.0
2021-10-19 17:40:00,4949.0,5507.0
2021-10-19 17:45:00,4949.0,5507.0
2021-10-19 18:05:00,4949.0,4606.0
2021-10-19 18:45:00,4949.0,14588.0
2021-10-19 18:45:00,4949.0,4606.0
2021-10-19 19:25:00,4949.0,4606.0
2021-10-19 16:00:00,4950.0,1532.0
2021-10-19 16:35:00,4950.0,1532.0
2021-10-19 16:40:00,4950.0,1532.0
2021-10-19 17:05:00,4950.0,1532.0
2021-10-19 17:25:00,4950.0,1532.0
2021-10-19 17:25:00,4950.0,4949.0
2021-10-19 17:25:00,4950.0,4951.0
2021-10-19 17:50:00,4950.0,4949.0
2021-10-19 18:35:00,4950.0,1532.0
2021-10-19 19:30:00,4950.0,1532.0
2021-10-19 19:45:00,4950.0,4949.0
2021-10-19 19:45:00,4950.0,4951.0
2021-10-19 16:00:00,4951.0,14600.0
2021-10-19 16:00:00,4951.0,2256.0
2021-10-19 16:15:00,4951.0,25255.0
2021-10-19 16:20:00,4951.0,25255.0
2021-10-19 16:20:00,4951.0,4950.0
2021-10-19 16:55:00,4951.0,25255.0
2021-10-19 17:10:00,4951.0,4950.0
2021-10-19 17:20:00,4951.0,25255.0
2021-10-19 17:35:00,4951.0,4950.0
2021-10-19 17:50:00,4951.0,2256.0
2021-10-19 17:55:00,4951.0,2256.0
2021-10-19 18:00:00,4951.0,2256.0
2021-10-19 18:05:00,4951.0,4950.0
2021-10-19 18:05:00,4951.0,10493.0
2021-10-19 18:10:00,4951.0,10493.0
2021-10-19 18:15:00,4951.0,14600.0
2021-10-19 18:20:00,4951.0,14600.0
2021-10-19 18:20:00,4951.0,2256.0
2021-10-19 18:25:00,4951.0,14600.0
2021-10-19 18:25:00,4951.0,4950.0
2021-10-19 18:35:00,4951.0,25255.0
2021-10-19 19:10:00,4951.0,4950.0
2021-10-19 19:15:00,4951.0,4950.0
2021-10-19 19:20:00,4951.0,4950.0
2021-10-19 18:05:00,4964.0,5602.0
2021-10-19 18:05:00,4964.0,4966.0
2021-10-19 18:10:00,4964.0,4966.0
2021-10-19 18:20:00,4964.0,3178.0
2021-10-19 18:25:00,4964.0,3178.0
2021-10-19 18:30:00,4964.0,3178.0
2021-10-19 18:50:00,4964.0,5602.0
2021-10-19 19:05:00,4964.0,3178.0
2021-10-19 19:15:00,4964.0,5602.0
2021-10-19 19:15:00,4964.0,3178.0
2021-10-19 16:55:00,4966.0,4687.0
2021-10-19 17:00:00,4966.0,2458.0
2021-10-19 17:00:00,4966.0,4687.0
2021-10-19 17:05:00,4966.0,4687.0
2021-10-19 17:25:00,4966.0,2458.0
2021-10-19 17:30:00,4966.0,4687.0
2021-10-19 18:00:00,4966.0,4687.0
2021-10-19 18:20:00,4966.0,2458.0
2021-10-19 19:40:00,4966.0,2458.0
2021-10-19 19:45:00,6710.0,6058.0
2021-10-19 18:15:00,2929.0,4544.0
2021-10-19 17:25:00,2930.0,2931.0
2021-10-19 17:30:00,2930.0,2931.0
2021-10-19 17:50:00,2930.0,2931.0
2021-10-19 17:55:00,2930.0,2931.0
2021-10-19 18:20:00,2930.0,2929.0
2021-10-19 18:25:00,2930.0,2929.0
2021-10-19 19:30:00,2930.0,5528.0
2021-10-19 16:35:00,2931.0,2930.0
2021-10-19 16:35:00,2931.0,10405.0
2021-10-19 17:15:00,2931.0,2930.0
2021-10-19 17:45:00,19324.0,19325.0
2021-10-19 17:55:00,19324.0,19325.0
2021-10-19 18:10:00,19324.0,3181.0
2021-10-19 18:10:00,19324.0,3179.0
2021-10-19 18:35:00,19324.0,19325.0
2021-10-19 18:40:00,19324.0,3181.0
2021-10-19 18:40:00,19324.0,3179.0
2021-10-19 17:30:00,19325.0,21103.0
2021-10-19 17:35:00,19325.0,21103.0
2021-10-19 17:50:00,19325.0,21103.0
2021-10-19 18:10:00,19325.0,21103.0
2021-10-19 18:30:00,19325.0,21103.0
2021-10-19 16:00:00,7045.0,31968.0
2021-10-19 16:20:00,7045.0,31968.0
2021-10-19 16:25:00,7045.0,19635.0
2021-10-19 16:30:00,7045.0,19635.0
2021-10-19 16:35:00,7045.0,19635.0
2021-10-19 16:50:00,7045.0,31968.0
2021-10-19 17:35:00,7045.0,19635.0
2021-10-19 17:40:00,7045.0,19635.0
2021-10-19 17:45:00,7045.0,19635.0
2021-10-19 19:15:00,7045.0,19635.0
2021-10-19 19:20:00,7045.0,19635.0
2021-10-19 19:25:00,7045.0,19635.0
2021-10-19 16:10:00,19352.0,19353.0
2021-10-19 16:45:00,19352.0,1444.0
2021-10-19 17:05:00,19352.0,3429.0
2021-10-19 17:15:00,19352.0,3680.0
2021-10-19 17:15:00,19352.0,1444.0
2021-10-19 17:35:00,19352.0,3680.0
2021-10-19 17:35:00,19352.0,3429.0
2021-10-19 17:45:00,19352.0,19353.0
2021-10-19 17:45:00,19352.0,3429.0
2021-10-19 18:00:00,19352.0,3680.0
2021-10-19 18:00:00,19352.0,1444.0
2021-10-19 18:05:00,19352.0,3680.0
2021-10-19 18:05:00,19352.0,1444.0
2021-10-19 18:30:00,19352.0,1444.0
2021-10-19 18:40:00,19352.0,19353.0
2021-10-19 19:00:00,19352.0,3429.0
2021-10-19 16:15:00,19353.0,22123.0
2021-10-19 16:55:00,19353.0,19352.0
2021-10-19 16:55:00,19353.0,22123.0
2021-10-19 17:05:00,19353.0,22123.0
2021-10-19 17:20:00,19353.0,19352.0
2021-10-19 17:25:00,19353.0,19352.0
2021-10-19 17:50:00,19353.0,22123.0
2021-10-19 17:55:00,19353.0,22123.0
2021-10-19 18:25:00,19353.0,19352.0
2021-10-19 18:45:00,19353.0,19352.0
2021-10-19 18:50:00,19353.0,19352.0
2021-10-19 18:55:00,19353.0,19352.0
2021-10-19 19:15:00,19353.0,19352.0
2021-10-19 19:15:00,19353.0,22123.0
2021-10-19 19:20:00,19353.0,22123.0
2021-10-19 19:35:00,19353.0,22123.0
2021-10-19 19:40:00,19353.0,22123.0
2021-10-19 19:45:00,19353.0,19352.0
2021-10-19 19:45:00,19353.0,22123.0
2021-10-19 19:50:00,19353.0,19352.0
2021-10-19 16:40:00,19366.0,1926.0
2021-10-19 18:00:00,19366.0,3681.0
2021-10-19 18:30:00,19366.0,21106.0
2021-10-19 18:45:00,19366.0,21106.0
2021-10-19 16:05:00,19367.0,22121.0
2021-10-19 17:25:00,19367.0,22121.0
2021-10-19 19:05:00,19367.0,22121.0
2021-10-19 19:40:00,19367.0,22121.0
2021-10-19 18:25:00,19369.0,21087.0
2021-10-19 18:35:00,19369.0,21087.0
2021-10-19 18:50:00,19380.0,19381.0
2021-10-19 19:05:00,19380.0,1446.0
2021-10-19 19:10:00,19380.0,1892.0
2021-10-19 16:00:00,19381.0,21107.0
2021-10-19 17:50:00,19381.0,21107.0
2021-10-19 17:55:00,19381.0,21107.0
2021-10-19 18:05:00,19381.0,21045.0
2021-10-19 18:10:00,19381.0,21045.0
2021-10-19 17:00:00,19382.0,22090.0
2021-10-19 18:00:00,19382.0,22090.0
2021-10-19 18:40:00,19382.0,22090.0
2021-10-19 16:10:00,19383.0,19382.0
2021-10-19 17:45:00,19383.0,19382.0
2021-10-19 18:25:00,19383.0,19382.0
2021-10-19 19:05:00,19383.0,22089.0
2021-10-19 19:05:00,19383.0,22051.0
2021-10-19 19:10:00,19383.0,22089.0
2021-10-19 19:35:00,19383.0,19382.0
2021-10-19 17:40:00,3001.0,3000.0
2021-10-19 16:50:00,3016.0,10404.0
2021-10-19 19:05:00,19404.0,1250.0
2021-10-19 17:30:00,19406.0,22078.0
2021-10-19 17:35:00,19406.0,22078.0
2021-10-19 17:45:00,19406.0,22078.0
2021-10-19 18:05:00,19406.0,22078.0
2021-10-19 18:10:00,19406.0,22078.0
2021-10-19 18:25:00,19406.0,22078.0
2021-10-19 18:45:00,19406.0,22078.0
2021-10-19 19:05:00,19406.0,22078.0
2021-10-19 19:20:00,19406.0,22078.0
2021-10-19 19:50:00,19406.0,22078.0
2021-10-19 16:00:00,19407.0,1702.0
2021-10-19 16:00:00,19407.0,22095.0
2021-10-19 16:25:00,19407.0,1702.0
2021-10-19 16:40:00,19407.0,22113.0
2021-10-19 17:10:00,19407.0,22095.0
2021-10-19 17:25:00,19407.0,19406.0
2021-10-19 17:25:00,19407.0,22095.0
2021-10-19 17:55:00,19407.0,22095.0
2021-10-19 18:15:00,19407.0,1702.0
2021-10-19 18:30:00,19407.0,22095.0
2021-10-19 18:40:00,19407.0,22113.0
2021-10-19 18:50:00,19407.0,22095.0
2021-10-19 18:55:00,19407.0,22095.0
2021-10-19 19:00:00,19407.0,1702.0
2021-10-19 19:05:00,19407.0,22095.0
2021-10-19 19:25:00,19407.0,22095.0
2021-10-19 19:40:00,19407.0,22113.0
2021-10-19 18:50:00,20065.0,30081.0
2021-10-19 16:30:00,11228.0,11230.0
2021-10-19 16:50:00,11228.0,11224.0
2021-10-19 19:05:00,29662.0,8826.0
2021-10-19 16:40:00,19424.0,25020.0
2021-10-19 16:55:00,19424.0,25020.0
2021-10-19 16:25:00,19430.0,22104.0
2021-10-19 17:25:00,19430.0,22104.0
2021-10-19 19:40:00,19430.0,22104.0
2021-10-19 16:20:00,19431.0,19430.0
2021-10-19 16:40:00,19431.0,2652.0
2021-10-19 16:50:00,19431.0,19430.0
2021-10-19 18:30:00,19431.0,2652.0
2021-10-19 16:00:00,19433.0,22103.0
2021-10-19 16:25:00,19433.0,22103.0
2021-10-19 18:05:00,19433.0,22103.0
2021-10-19 18:05:00,1002.0,1003.0
2021-10-19 18:10:00,1002.0,1003.0
2021-10-19 18:10:00,1002.0,6380.0
2021-10-19 18:40:00,1002.0,6380.0
2021-10-19 17:35:00,1003.0,1599.0
2021-10-19 17:40:00,1003.0,1599.0
2021-10-19 18:20:00,1003.0,1599.0
2021-10-19 17:50:00,1004.0,6380.0
2021-10-19 18:15:00,1004.0,1003.0
2021-10-19 18:15:00,1004.0,6380.0
2021-10-19 18:40:00,1004.0,6380.0
2021-10-19 18:55:00,1004.0,1003.0
2021-10-19 16:10:00,19432.0,4505.0
2021-10-19 16:35:00,19432.0,4505.0
2021-10-19 16:40:00,19432.0,4505.0
2021-10-19 16:45:00,19432.0,19433.0
2021-10-19 16:55:00,19432.0,22105.0
2021-10-19 17:10:00,19432.0,19433.0
2021-10-19 17:15:00,19432.0,4505.0
2021-10-19 17:25:00,19432.0,4505.0
2021-10-19 17:40:00,19432.0,4505.0
2021-10-19 17:40:00,19432.0,19433.0
2021-10-19 17:55:00,19432.0,19433.0
2021-10-19 18:00:00,19432.0,4505.0
2021-10-19 16:00:00,19438.0,22102.0
2021-10-19 16:05:00,19438.0,22100.0
2021-10-19 16:10:00,19438.0,22102.0
2021-10-19 16:25:00,19438.0,22100.0
2021-10-19 16:30:00,19438.0,22100.0
2021-10-19 16:30:00,19438.0,22102.0
2021-10-19 16:35:00,19438.0,22100.0
2021-10-19 16:35:00,19438.0,22102.0
2021-10-19 16:40:00,19438.0,22102.0
2021-10-19 16:50:00,19438.0,22100.0
2021-10-19 16:50:00,19438.0,22102.0
2021-10-19 17:05:00,19438.0,22100.0
2021-10-19 17:10:00,19438.0,22100.0
2021-10-19 17:30:00,19438.0,22100.0
2021-10-19 17:30:00,19438.0,22102.0
2021-10-19 17:35:00,19438.0,22100.0
2021-10-19 17:35:00,19438.0,22102.0
2021-10-19 17:40:00,19438.0,22100.0
2021-10-19 17:40:00,19438.0,22102.0
2021-10-19 17:55:00,19438.0,22100.0
2021-10-19 18:05:00,19438.0,22100.0
2021-10-19 18:25:00,19438.0,22102.0
2021-10-19 18:35:00,19438.0,22100.0
2021-10-19 18:45:00,19438.0,22100.0
2021-10-19 19:00:00,19438.0,22102.0
2021-10-19 19:05:00,19438.0,22102.0
2021-10-19 19:10:00,19438.0,22102.0
2021-10-19 19:25:00,19438.0,22102.0
2021-10-19 16:15:00,19439.0,19438.0
2021-10-19 16:25:00,19439.0,22109.0
2021-10-19 18:30:00,19439.0,19438.0
2021-10-19 19:25:00,19439.0,22093.0
2021-10-19 19:50:00,19439.0,22109.0
2021-10-19 19:20:00,23560.0,19208.0
2021-10-19 17:05:00,19468.0,21089.0
2021-10-19 17:05:00,19468.0,19469.0
2021-10-19 17:00:00,19469.0,21085.0
2021-10-19 17:20:00,19469.0,21085.0
2021-10-19 18:05:00,19469.0,21085.0
2021-10-19 19:30:00,19469.0,19468.0
2021-10-19 19:20:00,19470.0,21088.0
2021-10-19 16:45:00,19471.0,19369.0
2021-10-19 16:55:00,19471.0,14563.0
2021-10-19 17:00:00,19471.0,14563.0
2021-10-19 17:05:00,19471.0,14563.0
2021-10-19 17:20:00,19471.0,19369.0
2021-10-19 17:45:00,19471.0,19369.0
2021-10-19 17:45:00,19471.0,14563.0
2021-10-19 17:50:00,19471.0,14563.0
2021-10-19 17:55:00,19471.0,14563.0
2021-10-19 19:05:00,19471.0,14563.0
2021-10-19 19:05:00,19471.0,19470.0
2021-10-19 19:10:00,19471.0,14563.0
2021-10-19 19:10:00,19471.0,19470.0
2021-10-19 19:30:00,19471.0,14563.0
2021-10-19 17:10:00,1042.0,10430.0
